"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"281","102062_at","Smarcc1","20588","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1",-0.245407159104609,7.78211442960933,-1.83625781352479,0.0786638366768009,0.215040839960702,-5.86253663996726
"282","102069_at","Mtf2","17765","metal response element binding transcription factor 2",-0.0416927895027559,7.0597782147357,-0.217123118415384,0.829936677386247,0.913938365380807,-7.47632040628925
"283","102070_at","Col9a3","12841","collagen, type IX, alpha 3",0.0779464128254697,7.27525191833366,0.674515311745744,0.50639149718165,0.704995456089105,-7.26677682090557
"284","102085_at","Insm1","53626","insulinoma-associated 1",0.384501458604198,8.00084329490914,2.87729028237499,0.0082607238181214,0.0425955806356213,-3.80710838748386
"285","102151_at","Adrb1","11554","adrenergic receptor, beta 1",-1.96458965762466,7.43995288240026,-14.2157736294642,3.14415837183855e-13,3.10985846232759e-11,20.3186519001201
"286","102193_at","Eri2","71151","exoribonuclease 2",-0.0331141955652114,6.75977066680104,-0.269816818475734,0.789593896141751,0.891589879306187,-7.46303281587064
"287","102221_at","Syngr1","20972","synaptogyrin 1",-0.167750742235223,7.42598785167472,-1.28074688488372,0.212449157147821,0.409898232376924,-6.67696504933408
"288","102225_at","Rabgap1l","29809","RAB GTPase activating protein 1-like",0.159070143391567,5.64470113043272,1.30695427289546,0.203539648389071,0.401179596824835,-6.64404774536361
"289","102235_at","Mycl","16918","v-myc avian myelocytomatosis viral oncogene lung carcinoma derived",-0.16155903181139,7.56846254106844,-1.34342559793519,0.191625538307377,0.386270144015219,-6.59727845874511
"290","102238_at","Ascl1","17172","achaete-scute family bHLH transcription factor 1",0.147290305414987,6.33286366327504,0.870076352322426,0.39282693439992,0.606665301103071,-7.11381052144515
"291","102248_f_at","Cask","12361","calcium/calmodulin-dependent serine protein kinase (MAGUK family)",0.142604336303714,7.7959273098516,1.29251519814818,0.208411977370251,0.406366006055256,-6.66225543650921
"292","102255_at","Osmr","18414","oncostatin M receptor",-1.25310327036059,4.10042633097054,-6.91960116517232,3.60042519178535e-07,7.39106152577822e-06,6.16581939510368
"293","102283_at","Tiam1","21844","T cell lymphoma invasion and metastasis 1",0.178357102204146,6.10294292457775,1.84401038325724,0.0774881070582015,0.213320674624171,-5.84955175306575
"294","102292_at","Gadd45a","13197","growth arrest and DNA-damage-inducible 45 alpha",1.40072232940947,7.42748470180752,10.5592356722852,1.57032149955155e-10,8.33419410493698e-09,14.0258781274357
"295","102299_at","Prkca","18750","protein kinase C, alpha",0.182137077862936,6.63855554417914,1.69927113209232,0.102118464486789,0.253664940162832,-6.0850392118123
"296","102307_at","Dcx","13193","doublecortin",0.394582554337688,6.94284646502217,3.17277689743521,0.00408242007458983,0.0244491475502267,-3.13513452424935
"297","102309_at","Zfp326","54367","zinc finger protein 326",0.186318576588359,5.91501708681714,1.29532282338527,0.207457594545415,0.405595440908197,-6.65872878737102
"298","102318_at","St8sia4","20452","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4",0.346797148102418,4.40607405817337,2.43795752020868,0.0224996558086984,0.0922307108602208,-4.74320141678852
"299","102321_at","Adcy6","11512","adenylate cyclase 6",0.0601365572672421,7.9730764700171,0.464054244398195,0.64676575749401,0.806511340003992,-7.38947054936403
"300","102323_at","Hap1","15114","huntingtin-associated protein 1",-0.421744072563941,8.60689220981919,-3.54544003815933,0.00163547807982641,0.0116300663454323,-2.25107672991654
"301","102335_at","Kcnk1","16525","potassium channel, subfamily K, member 1",0.0414526833417677,6.8835996504367,0.341579772862329,0.735622221906066,0.859674519262943,-7.44034407980427
"302","102340_at","Riox2","67014","ribosomal oxygenase 2",-0.764547548690772,4.05585792755748,-6.57668292840338,8.15433442066204e-07,1.50371455079327e-05,5.33801541677033
"303","102342_at","Nsf","18195","N-ethylmaleimide sensitive fusion protein",-0.120103179895326,8.7836017308897,-0.487679730388049,0.630175746258452,0.793542010953636,-7.37790622756667
"304","102346_at","Ercc3","13872","excision repair cross-complementing rodent repair deficiency, complementation group 3",-0.369285014753388,6.19637686398449,-2.67615652553113,0.0131698436981151,0.0618954209224587,-4.24612066412615
"305","102348_at","Gm4354","100043316","predicted gene 4354",0.472260813675495,7.17041488447529,2.41755763354056,0.0235335929851957,0.0948316635847887,-4.78450403001187
"306","102352_at","Galnt10","171212","polypeptide N-acetylgalactosaminyltransferase 10",0.977852191437289,6.78879520660439,10.0536277739441,4.15659416631692e-10,1.9662497621534e-08,13.036795104208
"307","102354_at","Tcf19","106795","transcription factor 19",-0.0262932977018409,6.28934472192004,-0.204750172564548,0.839483573442121,0.917579939223896,-7.4790252687578
"308","102360_at","Mthfr","17769","methylenetetrahydrofolate reductase",-0.22693229861598,6.0359969919418,-1.1634963070096,0.255997990034811,0.463229016869113,-6.81703681816406
"309","102362_i_at","Junb","16477","jun B proto-oncogene",0.0085003325898878,6.21398723694025,0.0639303037983267,0.949552074031628,0.978593630115456,-7.49864883877381
"310","102364_at","Jund","16478","jun D proto-oncogene",-0.380678351773243,10.8946463079585,-3.29859105756688,0.00300613724098534,0.0191828581712144,-2.84069907611264
"311","102370_at","Hsd17b11","114664","hydroxysteroid (17-beta) dehydrogenase 11",-0.0105737221250353,6.01510017188097,-0.0704109547374134,0.944446528601291,0.975375247383203,-7.49819694206046
"312","102371_at","Nr4a1","15370","nuclear receptor subfamily 4, group A, member 1",0.223755244419898,6.79953943224882,1.03600952875217,0.310463018522149,0.524737706467986,-6.95562462598515
"313","102372_at","Jchain","16069","immunoglobulin joining chain",-0.439641182670877,5.96683831298683,-3.99282379809166,0.000531694567965453,0.00443282521031734,-1.15147520244672
"314","102374_at","Rcan3","53902","regulator of calcineurin 3",0.277740878882478,8.07809770591424,2.32602684329513,0.0287333016888442,0.108854364863047,-4.96718020940252
"315","102376_r_at","Pcp2","18545","Purkinje cell protein 2 (L7)",0.13311829588112,9.27056855410162,1.11545918407011,0.275633259713925,0.485257259819984,-6.87096030184209
"316","102384_at","Smarca2","67155","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2",-0.228066267734259,5.05000319027982,-0.7152172845972,0.481334245224351,0.68403128263207,-7.23798911608252
"317","102389_s_at","Gap43","14432","growth associated protein 43",0.438975147507134,7.19582916608986,2.96176151300499,0.0067681209166997,0.0362404574205506,-3.61806397145525
"318","102393_at","Cryaa","12954","crystallin, alpha A",1.589828696339,7.69171755958209,2.16291808048809,0.040666647655276,0.137407803257578,-5.28142470768624
"319","102395_at","Pmp22","18858","peripheral myelin protein 22",0.159471603862116,6.73298165680325,0.94330246225939,0.354870290478605,0.574124722737133,-7.0471544526557
"320","102399_at","Rbpms","19663","RNA binding protein gene with multiple splicing",0.0872955570867973,6.91877905243246,0.850682267628047,0.403303671771405,0.617151047661447,-7.13061888562084
"321","102403_at","Cdc45","12544","cell division cycle 45",0.0118284748192083,6.42317210023418,0.125605372517335,0.901084345809534,0.954605421850801,-7.49258267410054
"322","102409_at","Lsm8","76522","LSM8 homolog, U6 small nuclear RNA associated",0.10213027632715,7.82883800040636,0.775042969037665,0.445838957846191,0.655946972463361,-7.19274901727035
"323","102412_at","Nup107","103468","nucleoporin 107",0.235059301823172,7.45884920490484,2.15678561256442,0.0411921536205109,0.138538062253836,-5.29294368774122
"324","102413_at","Lmo1","109594","LIM domain only 1",0.684092382428318,7.56872508402285,6.66424029899864,6.60921663993948e-07,1.27271286800958e-05,5.5506421971024
"325","102425_at","Tle1","21885","transducin-like enhancer of split 1",-0.648052617362864,5.79923894651007,-4.54713694572172,0.000129704323631112,0.00134398384867286,0.244480305956439
"326","102431_at","Mapt","17762","microtubule-associated protein tau",0.275539404248349,10.3875267417239,2.11180248319412,0.0452373146586671,0.147359875295299,-5.37675762601137
"327","102556_at","Adra2a","11551","adrenergic receptor, alpha 2a",0.187978087284186,5.71160290500333,1.51066685697816,0.143851269720082,0.315863131090715,-6.36886432042084
"328","102558_at","H2bc21","319190","H2B clustered histone 21",-0.854466435775143,6.07279539075847,-3.97289698044095,0.000559206117463517,0.00462673958783503,-1.20110897223322
"329","102560_at","Cntn4","269784","contactin 4",-0.071940448019097,5.63010791053763,-0.621378783790716,0.540173370496275,0.72646307428918,-7.30191132158732
"330","102572_at","Rasgrf2","19418","RAS protein-specific guanine nucleotide-releasing factor 2",-0.026083363247825,3.69091428987124,-0.180595701917196,0.858192246488062,0.92768322322803,-7.48384995541272
"331","102577_at","Kcnab3","16499","potassium voltage-gated channel, shaker-related subfamily, beta member 3",-0.115318435495742,6.48610707152196,-1.01981728413605,0.3179256328385,0.534353359999082,-6.97217954302182
"332","102599_at","Tpt1","22070","tumor protein, translationally-controlled 1",0.364776760680353,11.6473884950994,3.78372628957734,0.000901284891339651,0.00705466159552188,-1.66954620802721
"333","102612_at","Nrl","18185","neural retina leucine zipper gene",1.17661940445827,6.12592048662263,7.64082121745001,6.7712834869897e-08,1.67435373496473e-06,7.86067769488089
"334","102614_at","Prox1","19130","prospero homeobox 1",0.227621871167218,6.18621242132368,1.74383015899559,0.0939097590624508,0.240692150435681,-6.01412571121972
"335","102627_at","Igf2bp1","140486","insulin-like growth factor 2 mRNA binding protein 1",0.669385750233098,4.87159394260854,6.30457388463203,1.57547244986939e-06,2.65754112474093e-05,4.67199371592867
"336","102632_at","Aspm","12316","abnormal spindle microtubule assembly",0.0535323168156747,5.04361917210964,0.301854414290471,0.765347792074434,0.877513592876347,-7.4535568634454
"337","102650_at","Rgs11","50782","regulator of G-protein signaling 11",0.109117530671952,7.76449100145774,0.639641660398867,0.528428679699635,0.719937615328377,-7.29014965943578
"338","102653_at","Ryr2","20191","ryanodine receptor 2, cardiac",-0.0621244213541772,5.35037608808841,-0.351375597579887,0.728354408658035,0.855208807751555,-7.43683754512834
"339","102659_at","Cln3","12752","ceroid lipofuscinosis, neuronal 3, juvenile (Batten, Spielmeyer-Vogt disease)",-0.322746568373459,7.70485627115113,-2.06729773313753,0.0495860232949447,0.15614932950767,-5.4584818918905
"340","102668_at","Ppara","19013","peroxisome proliferator activated receptor alpha",0.393691667923913,6.21410979983101,2.62395562734981,0.0148344172349318,0.0682992069053413,-4.35729139138976
"341","102682_at","Epha8","13842","Eph receptor A8",-0.366757458492,6.97488527806604,-2.94373654193281,0.00706325747149297,0.037578602097723,-3.65862063727882
"342","102687_at","Suv39h2","64707","suppressor of variegation 3-9 2",0.204221405607738,4.01797294135333,2.06375043800462,0.0499481862190059,0.156609874946047,-5.4649437014908
"343","102691_at","Zfp385a","29813","zinc finger protein 385A",0.0462024179720242,8.98343047825936,0.324686683740009,0.748214659625325,0.868629755021596,-7.44616043450127
"344","102702_at","Cuedc1","103841","CUE domain containing 1",-0.786933370026955,7.395911643831,-4.71345838017596,8.48558631402665e-05,0.000942073256087857,0.666863946703865
"345","102704_at","Aqp4","11829","aquaporin 4",-0.210630278219985,5.72320937867482,-1.0895532524272,0.28666550740214,0.49642488901543,-6.89918982340539
"346","102715_at","Nr2f1","13865","nuclear receptor subfamily 2, group F, member 1",0.491532879897786,5.48541180645051,2.53692379260042,0.0180540740204453,0.0788868776475682,-4.53990795882657
"347","102725_at","Kcnab1","16497","potassium voltage-gated channel, shaker-related subfamily, beta member 1",-0.40703176864256,5.14023750446147,-2.42353521802161,0.0232261774206036,0.0941157580395407,-4.77242332538149
"348","102726_at","Tac1","21333","tachykinin 1",0.728992889377205,5.5850537183305,4.94696665802633,4.68088645496091e-05,0.000561761987482905,1.26066807156555
"349","102752_at","Cyfip1","20430","cytoplasmic FMR1 interacting protein 1",0.0071812852369364,6.50971806106941,0.0508966082274229,0.959826641206205,0.985584713280698,-7.49942570054232
"350","102772_at","Abl1","11350","c-abl oncogene 1, non-receptor tyrosine kinase",-0.126778180412867,8.06281926606612,-1.12534331414575,0.271506184038232,0.480323135339181,-6.86003194745089
"351","102773_at","Car8","12319","carbonic anhydrase 8",-0.0695465775898523,6.01946481349385,-0.265200248657429,0.793106301891606,0.892808749568616,-7.46431128586017
"352","102780_at","Srxn1","76650","sulfiredoxin 1 homolog (S. cerevisiae)",0.123210424535383,6.45536554441158,1.04053837660078,0.308397947213954,0.522236523842462,-6.95095164304341
"353","102787_at","Adgrg1","14766","adhesion G protein-coupled receptor G1",-0.324655265973395,5.46806693155418,-2.36802675372764,0.0262288243013276,0.102650938272822,-4.88390091612303
"354","102792_at","Ung","22256","uracil DNA glycosylase",-0.0199092120216697,5.98211711044298,-0.129641151721479,0.897924327818243,0.953578983568813,-7.49204824987838
"355","102794_at","Cxcr4","12767","chemokine (C-X-C motif) receptor 4",0.23937789166498,4.4289767239307,1.49533801012209,0.147783224522975,0.321576296561993,-6.39073317086946
"356","102796_at","Npm3","18150","nucleoplasmin 3",0.268992260339634,6.06756903479918,2.11010807774476,0.0453964181402696,0.147360591791753,-5.37989107024803
"357","102797_at","Dhrs3","20148","dehydrogenase/reductase (SDR family) member 3",0.482600355265156,5.85069342722289,2.24583975322401,0.0341310513469354,0.12172787817627,-5.12353308032368
"358","102802_at","Il18","16173","interleukin 18",-0.567278646176696,4.90974678990643,-4.63316745089425,0.000104142382245849,0.00110006710566489,0.462858037256183
"359","102808_at","Scn1b","20266","sodium channel, voltage-gated, type I, beta",0.146056787229026,5.9782371774997,1.01179167263392,0.321670409386447,0.538841270842886,-6.98029626178406
"360","102811_at","Ext1","14042","exostosin glycosyltransferase 1",0.759602591260295,6.71540418413398,7.13738097224868,2.15855441661056e-07,4.84228289746865e-06,6.68439713059062
"361","102817_at","Zrsr1","22183","zinc finger (CCCH type), RNA binding motif and serine/arginine rich 1",-0.213678200703987,6.9423311442188,-1.9681705181564,0.0606342439279657,0.181485714975589,-5.63608743907814
"362","102819_at","Nap1l2","17954","nucleosome assembly protein 1-like 2",-0.14892504059623,5.82064970374884,-1.28487530360877,0.211026095885145,0.408534505912878,-6.67181814980513
"363","102829_s_at","Map2k6","26399","mitogen-activated protein kinase kinase 6",-0.343493932228475,5.0820889617372,-2.11368437159346,0.045061192260245,0.147292698243417,-5.37327544659051
"364","102833_at","Cbx2","12416","chromobox 2",0.0929453756878811,6.99894148053246,0.713704862457373,0.482252337199782,0.684527779352072,-7.23908776985993
"365","102835_at","Ap2a2","11772","adaptor-related protein complex 2, alpha 2 subunit",0.917715240855536,7.63041476812904,9.1323415720395,2.65733585478821e-09,9.17835368257006e-08,11.1509118658168
"366","102850_at","Tnk2","51789","tyrosine kinase, non-receptor, 2",-0.2470003837782,8.37907069193033,-2.109040018102,0.0454969655233977,0.147360591791753,-5.38186533196931
"367","102852_at","Cdh2","12558","cadherin 2",0.0992581914163448,7.97284444199566,0.369103910427181,0.715267454531527,0.850586323555084,-7.4302420808864
"368","102853_at","Smc3","13006","structural maintenance of chromosomes 3",0.0392342970891466,7.57553731225596,0.198742783641098,0.844128010447177,0.919871523206112,-7.48028153179049
"369","102859_at","Reep1","52250","receptor accessory protein 1",0.135249171817076,8.22883551595853,0.949977881761953,0.351536470369939,0.571279581422694,-7.04082872012714
"370","102863_at","Zkscan1","74570","zinc finger with KRAB and SCAN domains 1",-0.188470771784761,7.54436639798783,-1.22322950227078,0.233048016090622,0.436789391053568,-6.74716028834111
"371","102880_at","Bbs9","319845","Bardet-Biedl syndrome 9 (human)",0.586852693740222,7.70471498630096,5.67970577249135,7.3649937434984e-06,0.000110525699212776,3.11630165715909
"372","102890_at","Snta1","20648","syntrophin, acidic 1",1.16337262505859,7.6416601553891,9.75199306245665,7.54064922368421e-10,2.99668771798308e-08,12.4314102225772
"373","102892_at","Kcnab2","16498","potassium voltage-gated channel, shaker-related subfamily, beta member 2",0.0607816178862528,7.21516971102667,0.420376005055717,0.677928602118001,0.824097808866828,-7.40936349719174
"374","102900_at","Six3","20473","sine oculis-related homeobox 3",0.0892027496245857,6.74566180199073,0.601703875424221,0.552979814234211,0.73715131551225,-7.31421299147864
"375","102902_at","Lhx3","16871","LIM homeobox protein 3",0.0401421082671956,6.43945685593114,0.255869474072611,0.800218963868908,0.895028100994594,-7.4668282844919
"376","102911_at","Brca2","12190","breast cancer 2, early onset",-0.126028190267624,5.80734687698943,-0.954493532781925,0.349293272063289,0.56933495131814,-7.03652615499748
"377","102920_at","Ttc39b","69863","tetratricopeptide repeat domain 39B",-0.0873919417752367,4.67031221320746,-0.702825830721827,0.488886023337634,0.690196294231045,-7.24692478647704
"378","102922_at","Pitpnc1","71795","phosphatidylinositol transfer protein, cytoplasmic 1",-0.00326643384853131,7.44112636703543,-0.0274688181883154,0.978311594145014,0.991660649895211,-7.50037875643994
"379","102923_at","Pnoc","18155","prepronociceptin",0.0309166395046043,5.63451557304418,0.206453634781864,0.838167664363392,0.91704690286486,-7.47866225726932
"380","102924_at","Dtx1","14357","deltex 1, E3 ubiquitin ligase",0.0375341887148402,8.37599256047064,0.341678521715428,0.73554883016896,0.859674519262943,-7.44030922126644
"381","102934_s_at","Cdc25c","12532","cell division cycle 25C",0.131791008507517,5.93004492698889,0.829596834269585,0.414894001544738,0.628694586467493,-7.14848799102928
"382","102942_at","Specc1","432572","sperm antigen with calponin homology and coiled-coil domains 1",-0.137878363317514,6.08908201243952,-1.14073756949206,0.265168296711295,0.474511688851791,-6.84283869552165
"383","102955_at","Nfil3","18030","nuclear factor, interleukin 3, regulated",0.574117435231432,6.05782960020628,4.26754578279788,0.000264586225487243,0.00248805383844346,-0.462713262220407
"384","102963_at","E2f1","13555","E2F transcription factor 1",0.0824519190890198,4.73994059925776,0.549700804328058,0.587573824110014,0.758320843823385,-7.34487488815551
"385","102967_at","Gdap1","14545","ganglioside-induced differentiation-associated-protein 1",0.082911383445766,7.29946007629931,0.671372562129047,0.508356187341196,0.706374881005392,-7.26893216598316
"386","102970_at","Psmc3ip","19183","proteasome (prosome, macropain) 26S subunit, ATPase 3, interacting protein",-0.0932910465897452,5.74270310248021,-0.749146707256587,0.461005685662141,0.665217753316192,-7.21275738017584
"387","102976_at","Brca1","12189","breast cancer 1, early onset",0.44881515095786,5.6515886238837,3.1798516035279,0.00401311064175348,0.0241898303502925,-3.11869916541788
"388","102984_g_at","Smad1","17125","SMAD family member 1",0.0694639339488772,7.68735573196935,0.445106953882184,0.660207475386715,0.816453489969424,-7.39833734869106
"389","102988_at","Inppl1","16332","inositol polyphosphate phosphatase-like 1",-0.371670584869578,8.16781921835689,-2.00600606482641,0.0561837881666975,0.172434306136437,-5.56903064602765
"390","103002_at","B4galt1","14595","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1",0.346510667273963,8.08121809433783,2.52993717984221,0.0183389373876167,0.0794930831781953,-4.55441499012073
"391","103015_at","Bcl6","12053","B cell leukemia/lymphoma 6",-0.101022773182005,5.39771966245676,-0.739240252767134,0.466887816004376,0.670838126363199,-7.22023989088134
"392","103017_at","Gpr137b-ps","664862","G protein-coupled receptor 137B, pseudogene",-0.37449925394426,6.47644558327029,-2.32552728726552,0.0287643657151895,0.108854364863047,-4.9681651041863
"393","103020_s_at","Map3k1","26401","mitogen-activated protein kinase kinase kinase 1",0.252729171640193,7.59819387650341,1.29855738748454,0.2063622663949,0.404909189968713,-6.65465761366296
"394","103031_g_at","Dnm1","13429","dynamin 1",-0.0874368333606377,10.0228289523162,-0.699448570424381,0.490955955972765,0.69191720219996,-7.24933419333194
"395","103038_at","Guca1a","14913","guanylate cyclase activator 1a (retina)",-0.810061532377438,9.27807404629935,-2.76937093404279,0.0106255474056077,0.0517252598536966,-4.04469911700154
"396","103048_at","Mycn","18109","v-myc avian myelocytomatosis viral related oncogene, neuroblastoma derived",0.306283631604249,6.70527480674151,1.93278735142962,0.0650742114530105,0.189814321879022,-5.69796113201843
"397","103057_at","Pold1","18971","polymerase (DNA directed), delta 1, catalytic subunit",0.175644469074498,7.68079709658974,1.44326212002347,0.161796593560705,0.342147121076864,-6.46363712032421
"398","103061_at","Gad1","14415","glutamate decarboxylase 1",0.19441473712749,8.26143103880753,1.23293610090135,0.229469703959304,0.43194297215869,-6.73551309499849
"399","103063_at","Zfp62","22720","zinc finger protein 62",0.508605524355202,5.7081091546776,1.91413704411253,0.0675273036291679,0.194602115260512,-5.73024425934568
"400","103064_at","Chek1","12649","checkpoint kinase 1",0.496343631742461,3.90941329095182,4.2665316430034,0.000265270446010516,0.00248805383844346,-0.465268971220954
"401","103067_at","Rala","56044","v-ral simian leukemia viral oncogene A (ras related)",0.191754597660276,5.8418026439057,1.43393858734339,0.164414734775878,0.34576605768659,-6.47646088290514
"402","103070_at","Sirpa","19261","signal-regulatory protein alpha",0.177019988411286,7.69178636431214,1.41377603552586,0.170192517716976,0.354391309619273,-6.50395296128843
"403","103071_at","Topbp1","235559","topoisomerase (DNA) II binding protein 1",-0.00390865740485946,5.21003497781787,-0.0215124587590365,0.98301366450492,0.992897330022133,-7.50053021462227
"404","103078_at","Tmem150a","232086","transmembrane protein 150A",-0.379042429776533,6.30264019555625,-2.4849832021361,0.0202740750735419,0.0856628880777229,-4.64719859493676
"405","103079_at","Arid2","77044","AT rich interactive domain 2 (ARID, RFX-like)",-0.0987161584345921,6.93608935606806,-0.396102174816057,0.695508441257961,0.836016891516949,-7.41958174858834
"406","103082_at","Ammecr1l","225339","AMME chromosomal region gene 1-like",0.206890412214862,7.30134169482242,1.32701136762033,0.196918436986061,0.392753912815462,-6.61846496886839
"407","103092_at","Trim37","68729","tripartite motif-containing 37",0.216682030328234,7.68851876117076,1.57688621170616,0.127835153092452,0.292501885519637,-6.27228905490997
"408","103094_at","Serf1","20365","small EDRK-rich factor 1",0.185659523318066,6.69284389221729,1.5822458534614,0.126605899974544,0.290596399974915,-6.26432464465024
"409","103198_at","Ifitm10","320802","interferon induced transmembrane protein 10",-0.587945496651712,7.82318203639915,-5.59932178905641,9.00505592746774e-06,0.000132398660122769,2.91397586740474
"410","103200_at","Ripor2","193385","RHO family interacting cell polarization regulator 2",-0.0347762980491853,5.74996326399135,-0.263180322337847,0.794644523524998,0.894077809302169,-7.46486376727891
"411","103201_at","Ttk","22137","Ttk protein kinase",0.395601314244111,5.08718729639794,1.93954615804341,0.0642046944032509,0.189051982437719,-5.68620531203087
"412","103203_f_at","E2f8","108961","E2F transcription factor 8",0.450798025646423,3.5860834975892,2.98607044821444,0.00638868843441958,0.0348415690057569,-3.56318653994867
"413","103207_at","Pola1","18968","polymerase (DNA directed), alpha 1",0.780498523423938,5.8800625327317,4.42812889352035,0.000175714956194747,0.00173011649176366,-0.0570964745636591
"414","103212_at","Cdca7l","217946","cell division cycle associated 7 like",0.0905277266357523,6.35316178098922,0.725076528483947,0.475374195328648,0.677859927283839,-7.23077256885019
"415","103217_at","Cflar","12633","CASP8 and FADD-like apoptosis regulator",-0.268925508343437,6.75438996956803,-1.45991720892235,0.157203031098007,0.336025339557234,-6.44055576045518
"416","103222_at","Eps8","13860","epidermal growth factor receptor pathway substrate 8",-0.0367810873295031,4.4574629660533,-0.186597859832781,0.853534949797318,0.926476508537707,-7.4827073735336
"417","103223_at","Prkce","18754","protein kinase C, epsilon",0.765900254650545,5.34236657637152,5.13992562642939,2.86729375868002e-05,0.000360649203403915,1.75115397790074
"418","103228_at","Mtmr7","54384","myotubularin related protein 7",0.0713053896673301,6.49172877679864,0.543621605180986,0.591686511013427,0.760041232565064,-7.34828311739411
"419","103233_at","Hipk3","15259","homeodomain interacting protein kinase 3",0.679987126776719,5.79722315604484,3.07348659579346,0.00518544154242892,0.0300093638200142,-3.36417598666918
"420","103234_at","Nefh","380684","neurofilament, heavy polypeptide",0.122319243871369,6.49739337691574,0.884378777435193,0.385214080994617,0.600677181835682,-7.10118711170559
"421","103235_at","Npy","109648","neuropeptide Y",0.175017633283375,8.1682912753767,1.02984586985615,0.313289092712166,0.527644787725754,-6.96195448819569
"422","103237_at","Mxd3","17121","Max dimerization protein 3",-0.116878397261921,7.78975611919748,-1.0305696000582,0.312956328193084,0.52749261824024,-6.96121303392446
"423","103241_at","Adcy2","210044","adenylate cyclase 2",-0.526337961458744,8.65240982581128,-4.20291237699913,0.000311902598130086,0.00282791688971278,-0.625422803949733
"424","103253_at","Lin7b","22342","lin-7 homolog B (C. elegans)",-0.263025986279544,6.03901533389154,-1.63724416687363,0.114548708667362,0.272430613570776,-6.1813387223006
"425","103254_at","Trafd1","231712","TRAF type zinc finger domain containing 1",0.644809780713985,8.85799936954551,4.84371272510099,6.08820959573981e-05,0.000704677876613289,0.998059205526308
"426","103255_at","Traf5","22033","TNF receptor-associated factor 5",0.0922950381528462,6.88515999114223,0.938987005743434,0.357036761561263,0.576026586451669,-7.05122179868137
"427","103257_at","Tmem56","99887","transmembrane protein 56",-0.061332119330062,3.87405676584945,-0.405977334911022,0.688334845633762,0.831196794727562,-7.41549703278576
"428","103264_at","Mtmr1","53332","myotubularin related protein 1",-0.100207447021553,6.11083426925747,-0.70421263972774,0.488037493915341,0.689590640753105,-7.24593218227926
"429","103270_at","Gtse1","29870","G two S phase expressed protein 1",0.00486283172590873,6.82938566033238,0.0461661711091845,0.963557534095148,0.986653552378565,-7.49966404448936
"430","103275_at","Atp6v0a1","11975","ATPase, H+ transporting, lysosomal V0 subunit A1",-0.687183851845865,7.4364261923868,-2.96226254755543,0.00676008763534053,0.0362404574205506,-3.6169349818629
"431","103286_at","Stam2","56324","signal transducing adaptor molecule (SH3 domain and ITAM motif) 2",0.0824974842824853,6.75538562794974,0.357984192307675,0.723465873199028,0.853632537016678,-7.43441649068306
"432","103294_at","Rgs5","19737","regulator of G-protein signaling 5",0.450348097235726,5.33775367925468,3.63903531557579,0.00129527274726313,0.00961949999332615,-2.02394405683708
"433","103301_i_at","Sox3","20675","SRY (sex determining region Y)-box 3",-0.000531634494687516,5.78040692953464,-0.0030339764847491,0.99760416973427,0.998948327347772,-7.50076568874742
"434","103308_at","Mis18bp1","217653","MIS18 binding protein 1",-0.0763512942754643,3.88893300046324,-0.636909171912869,0.530177087113978,0.72104083847501,-7.29193039903073
"435","103314_at","Parp8","52552","poly (ADP-ribose) polymerase family, member 8",0.189686163239497,5.79548509339836,0.947270986946336,0.352885790646769,0.572899348646649,-7.04339880668955
"436","103316_at","Camsap1","227634","calmodulin regulated spectrin-associated protein 1",0.511305889702352,7.9608645009355,3.88827584805824,0.000692573648365552,0.00558163058830904,-1.4112967853277
"437","103318_at","Gabpb1","14391","GA repeat binding protein, beta 1",0.395289004002105,6.87253917511332,3.65028581710165,0.00125936927583859,0.00938488885008483,-1.99652463794907
"438","103326_at","Tbcel","272589","tubulin folding cofactor E-like",-0.0741146380937057,7.01631132881025,-0.897339311961965,0.378398836835748,0.595369391868828,-7.08958156611313
"439","103341_at","Ctps","51797","cytidine 5'-triphosphate synthase",-0.22527415404319,8.60820755922706,-2.28722304073784,0.0312397241668718,0.114827094234988,-5.0432820350553
"440","103342_at","Eed","13626","embryonic ectoderm development",0.361355175177847,6.58630566072642,2.24455774543893,0.0342243852368413,0.12172787817627,-5.12600394710036
"441","103343_at","Fam110a","73847","family with sequence similarity 110, member A",0.363172402547923,7.0152811742907,2.74040760991677,0.0113616938489468,0.0544560480513397,-4.10767288600614
"442","103345_at","Sptan1","20740","spectrin alpha, non-erythrocytic 1",-0.112810611430801,8.87112480390211,-0.894927742592957,0.37966094160725,0.596062199810517,-7.09175297793961
"443","103356_at","Dock7","67299","dedicator of cytokinesis 7",0.086434755693233,4.98540166469274,0.557180614895959,0.582532972285958,0.756261652023014,-7.34063071691732
"444","103376_s_at","Pitpnm1","18739","phosphatidylinositol transfer protein, membrane-associated 1",-0.156429357519988,9.83735190686951,-1.12704333661434,0.270800904048243,0.479855673622946,-6.85814357528877
